,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,youtuber_id,clean_name
158,승우아빠 ,442000000,닭껍질 다음은 닭똥집?! KFC가 이런 제품을 만드는 이유,2019-09-16,77167,110000,26,1,닭 껍질 다음 닭똥집 KFC 가다 이렇다 제품 만들다 이유
159,승우아빠 ,442000000,뻥튀기를 먹는 아주 특별한 방법을 소개합니다,2019-09-13,67714,10000,19,1,뻥튀기 먹다 아주 특별하다 방법 소개
160,승우아빠 ,442000000,최고급 미슐랭 레스토랑은 돈을 얼마나 벌까?,2019-09-12,155501,240000,63,1,최고급 미슐랭 레스토랑 돈 얼마나 벌다
161,승우아빠 ,442000000,닭강정 수류탄 만들다가 탈주하는 영상,2019-09-11,155251,180000,30,1,닭강정 수류탄 만들다 탈주 영상
162,승우아빠 ,442000000,텍사스 브리스킷을 집에서 만들어 보았습니다,2019-09-10,623433,540000,227,1,텍사스 브리 스킷 집 만들다 보다
163,승우아빠 ,442000000,서울의 대표음식이 양꼬치라고..? 전국 음식지도 리뷰,2019-09-09,37307,58900,14,1,서울 대표 음식 양 꼬치 라고 전국 음식 지도 리뷰
164,승우아빠 ,442000000,"시급400원 로봇직원의 등장, 이제는 치킨도 로봇이 튀긴다? 9월1주차 식품업계소식 정리",2019-09-09,108082,130000,55,1,시급 원 로봇 직원 등장 이제 치킨 로봇 튀기다 월 주차 식품 업계 소식 정리
165,승우아빠 ,442000000,쌈장이 지겨우면 '이것' 을 고기에 쌈싸드세요,2019-09-06,75031,96200,16,1,쌈장 지겹다 것 고기 쌈 싸다 들다
166,승우아빠 ,442000000,나이트클럽 교수님의 후추 스테이크,2019-09-05,129205,150000,35,1,나이트클럽 교수 님 후추 스테이크
167,승우아빠 ,442000000,SKT T1 Burger (8회우승 헌정영상),2019-09-04,205049,480000,75,1,SKT T Burger 회 우승 헌정영상
168,승우아빠 ,442000000,SKT T1 버거... (라이브 풀버전),2019-09-03,191324,120000,181,1,SKT T 버거 라이브 풀 버전
169,승우아빠 ,442000000,불타는 마라 치즈 우동과 정신나간 텐션의 레시피쇼,2019-09-03,88408,110000,46,1,불타다 마르다 치즈 우동 정신 나가다 텐션 쇼
170,승우아빠 ,442000000,타채널 도네후원 광고의혹 해명합니다,2019-09-02,66083,120000,31,1,타 채널 네 후원 광고 의혹 해명
171,승우아빠 ,442000000,치킨없는 치킨? 살안찌는 치킨이 나온다구?,2019-09-01,101171,170000,32,1,치킨 없다 치킨 살다 찌 치킨 나오다
172,승우아빠 ,442000000,당겨먹는 돼지고기 통바베큐,2019-08-30,307323,310000,56,1,당기다 먹다 돼지고기 통 바베큐
173,승우아빠 ,442000000,바삭바삭한 육회를 만들어버린 교수님,2019-08-29,151195,160000,34,1,바삭바삭하다 육회 만들다 버리다 교수 님
174,승우아빠 ,442000000,고든램지의 비프 웰링턴을 따라해 보았다 (실패주의),2019-08-27,295093,380000,92,1,고든 램지 비프 웰링턴 따르다 보다 실패 주의
175,승우아빠 ,442000000,셰프에게 군소를 주면 벌어지는일2,2019-08-26,159519,130000,40,1,셰프 에게 군소 주다 벌어지다 일
176,승우아빠 ,442000000,냉면과 막국수는 뭐가 다를까?,2019-08-25,72574,110000,29,1,냉면 막국수 뭐 다르다
177,승우아빠 ,442000000,우유도 튀겨먹는다구?,2019-08-24,62710,83200,15,1,우유 튀기다 먹다
178,승우아빠 ,442000000,세상 간단한 마요네즈요리 6가지,2019-08-23,201406,280000,67,1,세상 간단하다 마요네즈 요리 가지
179,승우아빠 ,442000000,새로나온 미역국맛 참치 미역국 리뷰,2019-08-22,58930,94600,13,1,새롭다 나오다 미역국 맛 참치 미역국 리뷰
180,승우아빠 ,442000000,대형 유튜버도 못 알아보는 신입 유튜버가 있다?,2019-08-21,105469,160000,35,1,대형 유튜버 못 알아보다 신입 유튜버 있다
181,승우아빠 ,442000000,흑당+마라+삼겹살+롤,2019-08-20,162215,250000,54,1,흑 당 마 라 삼겹살 롤
182,승우아빠 ,442000000,세상간단한 마요네즈 만들기 (청정원 이벤트 추첨영상),2019-08-17,38833,52300,15,1,세상 간단하다 마요네즈 청정 원 이벤트 추첨 영상
183,승우아빠 ,442000000,스팸과 런천미트는 뭐가 다른걸까?,2019-08-18,287016,370000,244,1,스팸 런 천 미트 뭐 다른 걸다
184,승우아빠 ,442000000,갈비찜 40분만에 만드는 간단한 방법,2019-08-16,244098,360000,69,1,갈비찜 분만 만들다 간단하다 방법
185,승우아빠 ,442000000,김치전 바삭하게 만드는 방법,2019-08-15,283384,320000,154,1,김치전 바삭 만들다 방법
186,승우아빠 ,442000000,유튜브 성공확률 높이는 의식 치르기,2019-08-13,73731,130000,20,1,유튜브 성공 확률 높이 의식 치르다
187,승우아빠 ,442000000,1등이 이미 정해져있는 인기투표가 있다?!,2019-08-12,131066,230000,157,1,등 이미 정해지다 인기투표 있다
188,승우아빠 ,442000000,세상 간단한 조미료요리 4가지,2019-08-09,53611,150000,25,1,세상 간단하다 조미료 요리 가지
189,승우아빠 ,442000000,해물 없는 해물 볶음밥을 먹을빠에야,2019-08-08,41656,69700,13,1,해물 없다 해물 볶음밥 먹다 빠에야
190,승우아빠 ,442000000,세상 간단한 돼지고기 요리 8가지,2019-08-07,696414,870000,211,1,세상 간단하다 돼지고기 요리 가지
191,승우아빠 ,442000000,내이름은 김삼순을 보고 요리사가 된 사람이 있다?,2019-08-06,91542,160000,23,1,내 이름 김삼순 보고 요리사 되다 사람 있다
192,승우아빠 ,442000000,사랑으로 만든 1주년 기념케이크,2019-08-05,45452,130000,18,1,사랑 만들다 주년 기념 케이크
193,승우아빠 ,442000000,펩시와 코카콜라의 진짜 차이점,2019-08-04,283294,370000,171,1,펩시 코카콜라 진짜 차이점
194,승우아빠 ,442000000,요리로 여자를 꼬실 수 있나요? / 엄마 김치찌개는 맛있는데 내껀 왜이런가요?,2019-08-02,30179,67100,14,1,요리 여자 꼬실 수 있다 엄마 김치찌개 내껀 왜 이렇다 가요
195,승우아빠 ,442000000,배보다 배꼽이 더 큰 꼬막비빔밥과 골뱅이비빔면,2019-08-01,41746,87800,15,1,배 보다 배꼽 더 크다 꼬막 비빔밥 골뱅이 비빔면
196,승우아빠 ,442000000,세상 간단한 냉동만두 요리 8가지,2019-07-29,341498,440000,100,1,세상 간단하다 냉동 만두 요리 가지
197,승우아빠 ,442000000,롯데 불매와 마라식당 위생적발에 대한 뉴스,2019-07-28,104081,180000,39,1,롯데 불매 마르다 식당 위생 적발 대한 뉴스
198,승우아빠 ,442000000,요리사는 실제로 집에서 요리를 안할까?,2019-07-26,46456,10000,10,1,요리사 실제 집 요리 안
199,승우아빠 ,442000000,최후의 만찬,2019-07-24,429684,530000,128,1,최후 만찬
200,승우아빠 ,442000000,꺼진불닭 다시보자,2019-07-23,50269,10000,10,1,꺼지다 불닭 다시 보다
201,승우아빠 ,442000000,마라와 흑당에 열광하고 빕스가 하나 둘 사라지는 이유,2019-07-21,237622,330000,85,1,마르다 흑 당 열광하다 빕스 하나 둘 사라지다 이유
202,승우아빠 ,442000000,신개념 최신트렌드 음료를 먹어 보았습니다,2019-07-20,39413,84300,15,1,신 개념 최신 트렌드 음료 먹다 보다
203,승우아빠 ,442000000,셰프들은 계란으로 무슨 요리를 할까?,2019-07-19,120082,150000,54,1,셰프 들다 계란 무슨 요리
204,승우아빠 ,442000000,회식 자리와 캠핑장에서 영웅되는 숯불 고기굽기 꿀팁,2019-07-16,424193,40000,170,1,회식 자리 캠핑장 영웅 되다 숯불 고기 굽다 꿀팁
205,승우아빠 ,442000000,사람 들들볶는 요리사 vs 직원 갈아넣는 요리사,2019-07-16,107563,160000,28,1,사람 들들 볶다 요리사 vs 직원 갈아 넣다 요리사
206,승우아빠 ,442000000,구독자들이 요청한 30대 아재가 롤하는 영상,2019-07-15,62696,140000,25,1,구 독자 들다 요청 대다 아 재 롤 영상
207,승우아빠 ,442000000,중대발표,2019-07-14,98028,390000,57,1,중대 발표
208,승우아빠 ,442000000,강식당 레시피를 베껴서 만든 논란의 식당 주인은 정말 잘못이 없을까?,2019-07-14,88866,110000,29,1,강 식당 베 끼 만들다 논란 식당 주인 정말 잘못 없다
209,승우아빠 ,442000000,BBQ는 왜 사과문을 올린걸까?,2019-07-14,85569,130000,52,1,BBQ 늘다 왜 사과문 오다 리다 걸다
210,승우아빠 ,442000000,약오르는 벌집돼지껍데기,2019-07-13,122476,160000,47,1,약오르다 벌집 돼지껍데기
211,승우아빠 ,442000000,당신의 계란후라이가 코팅팬에 달라붙는 이유,2019-07-12,83969,180000,33,1,당신 계란후라이 코팅 팬 달라붙다 이유
212,승우아빠 ,442000000,세상 간단한 참치요리 8가지,2019-07-11,1800158,18000,645,1,세상 간단하다 참치 요리 가지
213,승우아빠 ,442000000,현직 요리사가 알려주는 3가지 요리꿀팁,2019-07-10,61290,210000,37,1,현직 요리사 알다 가지 요리 꿀팁
214,승우아빠 ,442000000,구독자와의 약속을 함부로 하면 생기는 일,2019-07-09,183663,340000,48,1,구 독자 와의 약속 함부로 생기 일
215,승우아빠 ,442000000,세상 간단한 수박화채 5가지,2019-07-08,37131,92300,10,1,세상 간단하다 수박화채 가지
216,승우아빠 ,442000000,카카오 라이언 토스터 리뷰,2019-07-05,318126,520000,160,1,카카오 라이언 토스터 리뷰
217,승우아빠 ,442000000,세상 간단한 메밀소바 2가지,2019-07-03,89247,150000,75,1,세상 간단하다 메밀 소바 가지
218,승우아빠 ,442000000,"실패확률을 획기적으로 줄여주는 스테이크 굽는법, 리버스 시어링",2019-07-01,375233,480000,113,1,실패 확률 획기 적 줄 스테이크 굽다 법 리 버스 시어 링
219,승우아빠 ,442000000,탈모방지 제품에는 슬픈 전설이 있어...,2019-06-30,53499,130000,22,1,탈모 방지 제품 에는 슬프다 전설 있다
220,승우아빠 ,442000000,더이상 스테이크를 못굽게 되었습니다,2019-06-28,60768,140000,37,1,더 이상 스테이크 못 굽다 되어다
221,승우아빠 ,442000000,저세상 전자램지 면요리,2019-06-28,93674,150000,30,1,저 세상 전자 램지 면 요리
222,승우아빠 ,442000000,매콤하게 만든 고추장 어묵 파닭불고기,2019-06-27,39600,10000,11,1,매콤 만들다 고추장 어묵 파닭 불고기
223,승우아빠 ,442000000,한입에 1500원..?? 한국에서 제일 비싼 김치전 리뷰,2019-06-26,52025,110000,18,1,입 원 한국 제일 비싸다 김치전 리뷰
224,승우아빠 ,442000000,반드시 피해가야하는 '이것' 없는 전자레인지,2019-06-25,89613,180000,44,1,반드시 피해 야하다 것 없다 전자레인지
225,승우아빠 ,442000000,세상 간단한 토스트 7가지,2019-06-24,550997,820000,227,1,세상 간단하다 토스트 가지
226,승우아빠 ,442000000,KFC 닭껍질은 마케팅이었을까?,2019-06-23,88377,130000,74,1,KFC 닭 껍질 마케팅
227,승우아빠 ,442000000,저렴이 조리도구 리뷰,2019-06-22,143659,250000,57,1,저렴 조리 도구 리뷰
228,승우아빠 ,442000000,맛없는 음식도 맛있게 만드는 최고의 비법,2019-06-21,88523,140000,30,1,맛없다 음식 만들다 최고 비법
229,승우아빠 ,442000000,라면끓이기 만큼 쉬운 치즈돈까스,2019-06-20,192913,310000,64,1,라면 끓이다 만큼 쉬 치즈 돈까스
230,승우아빠 ,442000000,내 채널에서 광고를 하지 않는 이유,2019-06-19,43989,94300,17,1,내 채널 광고 않다 이유
231,승우아빠 ,442000000,블로그의 수많은 고기 누린내 없애는 방법은 사실일까?,2019-06-18,177714,380000,83,1,블로그 수많다 고기 누리 없애다 방법 사실
232,승우아빠 ,442000000,냉동 만두계를 평정하러 나타난 그 제품 리뷰,2019-06-17,113564,180000,43,1,냉동 만두 계 평정하다 나타나다 그 제품 리뷰
233,승우아빠 ,442000000,마트에서 고기도 구워먹는 시대,2019-06-16,47367,10000,19,1,마트 고기 굽다 먹다 시대
234,승우아빠 ,442000000,기상천외한 훈제연어,2019-06-13,46561,85300,15,1,기상 천 외한 훈제 연어
235,승우아빠 ,442000000,칼로리의 절반을 날려버린 아이스크림,2019-06-13,45135,82100,20,1,칼로리 절반 날다 버리다 아이스크림
236,승우아빠 ,442000000,"항정살 불고기, 된장으로 만든",2019-06-12,85809,180000,35,1,항정살 불고기 된장 만들다
237,승우아빠 ,442000000,백종원님 유튜브 채널에 대한 생각,2019-06-11,210384,550000,279,1,백종원 님 유튜브 채널 대한 생각
238,승우아빠 ,442000000,귀여운 포장지를 뜯어보니..,2019-06-11,32353,65700,7,1,귀엽다 포장 지르다 뜯다 보다
239,승우아빠 ,442000000,고기 맛 3배 좋아지는 해동 법,2019-06-10,201233,280000,112,1,고기 맛 배 좋아지다 해동 법
240,승우아빠 ,442000000,기계화 요리사,2019-06-09,75595,140000,34,1,기계화 요리사
241,승우아빠 ,442000000,물과 기름이 섞이는 마법의 요리,2019-06-06,165035,230000,69,1,물 기름 섞이다 마법 요리
242,승우아빠 ,442000000,가정용 빙수기계 잘 사는 방법,2019-06-06,69526,88200,17,1,가정 용 빙수 기계 자다 살다 방법
243,승우아빠 ,442000000,없어서 못 판다는 화제의 그 음식,2019-06-04,324117,350000,111,1,없다 못 판다 화제 그 음식
244,승우아빠 ,442000000,계란후라이에 대한 잘못된 상식,2019-06-03,696968,11000,568,1,계란후라이 대한 자다 못 되다 상식
245,승우아빠 ,442000000,흑당 밀크티는 왜 이렇게 인기가 많을까?,2019-06-01,245779,310000,244,1,흑 당 밀크 티 왜 인기 많다
246,승우아빠 ,442000000,좋은 냉면이 비쌀 수 밖에 없는 이유,2019-05-31,127093,150000,123,1,좋다 냉면 비싸다 수 밖에 없다 이유
247,승우아빠 ,442000000,이 음식을 만드는데 들어가는 시간은 몇분일까,2019-05-29,110707,150000,38,1,음식 만들다 들어가다 시간 몇 분
248,승우아빠 ,442000000,까나리액젓으로 태국요리 만들기,2019-05-28,37114,89900,10,1,까나리 액젓 태국 요리
249,승우아빠 ,442000000,빌 게이츠가 투자하는 햄버거 비욘드미트,2019-05-27,42588,78900,18,1,빌다 게이츠 투자 햄버거 비욘드 미트
250,승우아빠 ,442000000,소금과 간장의 차이점,2019-05-26,79952,160000,35,1,소금 간장 차이점
251,승우아빠 ,442000000,제이미 올리버의 레스토랑은 왜 모두 문을 닫았을까?,2019-05-25,201292,30000,145,1,제이 밉다 올리버 레스토랑 왜 모두 문 닫다
252,승우아빠 ,442000000,냉장고에 돼지고기가 있다면 이걸 보세요,2019-05-24,129250,260000,47,1,냉장고 돼지고기 있다 걸 보다
253,승우아빠 ,442000000,표지랑 똑같이 생긴 마라탕 리뷰,2019-05-23,90630,130000,32,1,표지 똑같이 생기 마르다 탕 리뷰
254,승우아빠 ,442000000,쫄면 처음 만드는 사람이 좋아하는 영상,2019-05-22,156088,240000,69,1,쫄면 처음 만들다 사람 좋아하다 영상
255,승우아빠 ,442000000,7성급 셰프의 샌드위치 레시피,2019-05-21,94406,140000,35,1,성 급 셰프 샌드위치
256,승우아빠 ,442000000,한입에 육천원짜리 카스테라 후기,2019-05-20,53803,10000,28,1,입 육천원 짜다 카스테라 후기
257,승우아빠 ,442000000,설탕과 꿀의 차이점,2019-05-19,117203,210000,37,1,설탕 꿀 차이점
258,승우아빠 ,442000000,살을 빼려면 버터커피를 마셔라?,2019-05-18,42408,88400,18,1,살 빼다 버터 커피 말다
259,승우아빠 ,442000000,닭육수 이렇게만 해도 맛있게 만들 수 있다?!,2019-05-17,83790,140000,39,1,닭 육수 이렇다 해도 만들다 수 있다
260,승우아빠 ,442000000,5분만에 만드는 해장용 파스타,2019-05-16,125652,190000,50,1,분만 만들다 해 장용 파스타
261,승우아빠 ,442000000,가장 맛있는 미역비빔면 찾았습니다,2019-05-15,46984,96800,30,1,가장 미역 비빔면 찾다
262,승우아빠 ,442000000,육수는 안끓인게 맛있다?,2019-05-14,32496,77800,16,1,육수 안 끓이다
